d_ano,d_muni,d_nombmuni,d_provincia,d_nomsec,d_nomzon,dane_ant,d_nombinst,d_sede,d_nombsede,d_nomjor,d_grado,d_edad,d_genero,d_hombres,d_mujeres,d_tipo,metodo,sector,edad,etnia,discapa
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,7,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,7,11,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,7,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,7,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,7,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,7,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,7,13,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,8,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,9,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,9,14,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,9,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,MAÑANA,0,5,F,0,1,VICTIMAS DE MINAS,EDUCACION TRADICIONA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,10,17,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,11,17,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,10,16,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,DISCAPACIDAD PSICOSOCIAL (MENTAL)
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,10,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,10,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,10,16,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,10,16,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,11,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,URBANA,1.68464E+11,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,168464000788A,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,ÚNICA,11,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCIÓN EDUCATIVA PITIGUAO,268464000308A,INSTITUCIÓN EDUCATIVA PITIGUAO,MAÑANA,1,10,F,0,1,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCIÓN EDUCATIVA PITIGUAO,268464000308A,INSTITUCIÓN EDUCATIVA PITIGUAO,MAÑANA,2,8,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCIÓN EDUCATIVA PITIGUAO,268464000308A,INSTITUCIÓN EDUCATIVA PITIGUAO,MAÑANA,7,14,M,1,0,VICTIMAS DE MINAS,POST PRIMARIA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCION EDUCATIVA RURAL EL HOYO,268464000341A,INSTITUCION EDUCATIVA RURAL EL HOYO,COMPLETA,3,8,M,1,0,LESIONES PERSONALES  FISICAS,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCION EDUCATIVA RURAL EL HOYO,268464000341A,INSTITUCION EDUCATIVA RURAL EL HOYO,COMPLETA,1,13,M,1,0,OTROS,ESCUELA NUEVA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCION EDUCATIVA RURAL EL HOYO,268464000341E,ESCUELA RURAL MARGAJITA,COMPLETA,1,6,F,0,1,SIN INFORMACION,ESCUELA NUEVA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCION EDUCATIVA RURAL EL HOYO,268464000341E,ESCUELA RURAL MARGAJITA,COMPLETA,1,7,M,1,0,SIN INFORMACION,ESCUELA NUEVA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCION EDUCATIVA RURAL EL HOYO,268464000341F,ESCUELA RURAL SAN MIGUEL,COMPLETA,1,9,M,1,0,SIN INFORMACION,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCION EDUCATIVA RURAL EL HOYO,268464000341F,ESCUELA RURAL SAN MIGUEL,COMPLETA,2,13,F,0,1,SIN INFORMACION,ESCUELA NUEVA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,CENTRO EDUCATIVO EL OASIS,268464000413B,ESCUELA RURAL CABECERA,MAÑANA,3,14,M,1,0,SIN INFORMACION,ESCUELA NUEVA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCION EDUCATIVA GUAURE,268464000448B,ESCUELA RURAL SANTA LUCIA,MAÑANA,4,9,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,464,MOGOTES,GUANENTA,OFICIAL,RURAL,2.68464E+11,INSTITUCION EDUCATIVA GUAURE,268464000448C,ESCUELA RURAL ARRAYANES,MAÑANA,0,6,F,0,1,VICTIMAS DE MINAS,ESCUELA NUEVA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,468,MOLAGAVITA,GARCIA ROVIRA,OFICIAL,RURAL,1.68468E+11,INSTITUTO TECNICO AGRICOLA LUIS MARIA CARVAJAL,168468000502A,INSTITUTO TECNICO AGRICOLA LUIS MARIA CARVAJAL,ÚNICA,10,16,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,468,MOLAGAVITA,GARCIA ROVIRA,OFICIAL,RURAL,2.68468E+11,INSTITUCION EDUCATIVA  LAGUNITAS,268468000167J,ESCUELA RURAL LAGUNETAS,MAÑANA,2,8,F,0,1,VICTIMAS DE MINAS,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,URBANA,1.68498E+11,COLEGIO TECNICO AGROPECUARIO SAN JOSE,168498000159A,COLEGIO TECNICO AGROPECUARIO SAN JOSE,MAÑANA,3,10,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,URBANA,1.68498E+11,COLEGIO TECNICO AGROPECUARIO SAN JOSE,168498000159A,COLEGIO TECNICO AGROPECUARIO SAN JOSE,MAÑANA,6,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,URBANA,1.68498E+11,COLEGIO TECNICO AGROPECUARIO SAN JOSE,168498000159A,COLEGIO TECNICO AGROPECUARIO SAN JOSE,MAÑANA,8,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,RURAL,2.68498E+11,INSTITUCION EDUCATIVA AGUAFRIA,268498000161A,INSTITUCION EDUCATIVA AGUAFRIA,ÚNICA,11,17,F,0,1,DESPLAZAMIENTO FORZADO,MEDIA RURAL,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,RURAL,2.68498E+11,INSTITUCION EDUCATIVA AGUAFRIA,268498000161A,INSTITUCION EDUCATIVA AGUAFRIA,ÚNICA,7,15,M,1,0,DESPLAZAMIENTO FORZADO,POST PRIMARIA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,RURAL,2.68498E+11,INSTITUCION EDUCATIVA AGUAFRIA,268498000161A,INSTITUCION EDUCATIVA AGUAFRIA,ÚNICA,10,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,MEDIA RURAL,1,17,SIKUANI,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,RURAL,2.68498E+11,INSTITUCION EDUCATIVA AGUAFRIA,268498000161A,INSTITUCION EDUCATIVA AGUAFRIA,ÚNICA,3,9,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,RURAL,2.68498E+11,INSTITUCION EDUCATIVA AGUAFRIA,268498000161A,INSTITUCION EDUCATIVA AGUAFRIA,ÚNICA,3,8,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,RURAL,2.68498E+11,INSTITUCION EDUCATIVA AGUAFRIA,268498000161A,INSTITUCION EDUCATIVA AGUAFRIA,ÚNICA,6,11,F,0,1,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,RURAL,2.68498E+11,INSTITUCION EDUCATIVA AGUAFRIA,268498000161A,INSTITUCION EDUCATIVA AGUAFRIA,ÚNICA,7,14,F,0,1,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,498,OCAMONTE,GUANENTA,OFICIAL,RURAL,2.68498E+11,INSTITUCION EDUCATIVA AGUAFRIA,268498000161A,INSTITUCION EDUCATIVA AGUAFRIA,ÚNICA,8,14,F,0,1,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,7,12,F,0,1,DELITOS CONTRA LA LIBERTAD,EDUCACION TRADICIONA,1,12,NEGRITUDES,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,0,5,M,1,0,DESAPARICION FORZADA,EDUCACION TRADICIONA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,0,4,M,1,0,DESAPARICION FORZADA,EDUCACION TRADICIONA,1,4,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,0,6,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,4,9,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,10,18,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,18,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,10,15,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,11,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,4,9,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,8,14,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,8,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,9,16,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,9,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,5,11,M,1,0,HIJOS DE ADULTOS DESMOVILIZADO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA NORMAL SUPERIOR,168500000218A,ESCUELA NORMAL SUPERIOR,MAÑANA,0,6,F,0,1,SIN INFORMACION,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,I.E.  SAN PEDRO,268500000034A,I.E.  SAN PEDRO,MAÑANA,7,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,I.E.  SAN PEDRO,268500000034A,I.E.  SAN PEDRO,MAÑANA,9,15,F,0,1,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,I.E.  SAN PEDRO,268500000034K,ESCUELA RURAL PEDREGAL,MAÑANA,5,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,I.E.  SAN PEDRO,268500000034K,ESCUELA RURAL PEDREGAL,MAÑANA,1,6,M,1,0,SIN INFORMACION,ESCUELA NUEVA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,MAÑANA,7,14,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,MAÑANA,6,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,MAÑANA,6,11,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,MAÑANA,8,15,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,MAÑANA,9,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,MAÑANA,6,14,M,1,0,HIJOS DE ADULTOS DESMOVILIZADO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,MAÑANA,6,13,F,0,1,VICTIMAS DE MINAS,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,ÚNICA,11,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,ÚNICA,11,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,RURAL,2.685E+11,ESCUELA INDUSTRIAL,268500000255A,ESCUELA INDUSTRIAL,ÚNICA,11,16,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA INDUSTRIAL,268500000255B,ESCUELA URBANA MARIA AUXILIADORA,MAÑANA,4,9,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,OFICIAL,URBANA,1.685E+11,ESCUELA INDUSTRIAL,268500000255B,ESCUELA URBANA MARIA AUXILIADORA,MAÑANA,5,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,500,OIBA,COMUNERA,PRIVADO,RURAL,4.685E+11,INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR,468500000441A,INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR,COMPLETA,23,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,SAT,2,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
